2009/10/01,17.70,17.70,17.45,17.50,303
2009/10/02,17.25,18.70,17.25,18.70,3060
2009/10/05,18.70,18.90,18.25,18.45,2938
2009/10/06,18.40,18.60,18.30,18.30,1151
2009/10/07,18.40,18.50,18.00,18.00,621
2009/10/08,18.10,18.65,17.90,17.95,756
2009/10/09,18.10,18.15,17.90,17.90,279
2009/10/12,17.90,17.90,17.65,17.80,434
2009/10/13,17.50,17.80,17.50,17.60,504
2009/10/14,17.75,18.15,17.70,18.05,965
2009/10/15,18.25,18.25,17.80,18.00,673
2009/10/16,18.20,18.20,17.80,17.80,301
2009/10/19,18.20,18.20,17.80,18.00,331
2009/10/20,18.10,18.10,17.80,17.90,335
2009/10/21,18.00,18.80,18.00,18.60,2751
2009/10/22,18.55,18.80,18.05,18.10,796
2009/10/23,18.10,18.30,17.90,17.95,553
2009/10/26,18.75,19.20,18.20,19.20,3323
2009/10/27,19.05,19.05,18.15,18.25,2032
2009/10/28,18.50,19.50,18.50,18.90,4249
2009/10/29,19.20,19.20,18.30,18.75,1431
2009/10/30,19.15,19.30,18.70,18.80,2269
2009/11/02,19.10,19.55,19.05,19.20,2470
2009/11/03,19.50,19.50,18.70,18.90,1060
2009/11/04,19.15,19.15,18.70,18.90,891
2009/11/05,19.00,19.20,18.70,18.75,615
2009/11/06,19.10,19.20,18.75,18.75,657
2009/11/09,18.80,18.90,18.40,18.55,835
2009/11/10,18.55,18.60,18.30,18.35,531
2009/11/11,18.50,18.50,18.00,18.10,784
2009/11/12,18.10,18.30,18.10,18.20,378
2009/11/13,18.30,18.50,18.25,18.40,517
2009/11/16,18.50,18.50,18.15,18.20,459
2009/11/17,18.30,18.30,18.00,18.25,478
2009/11/18,18.50,18.85,18.40,18.55,1504
2009/11/19,18.65,18.80,18.40,18.50,428
2009/11/20,18.30,18.55,18.20,18.30,375
2009/11/23,18.40,18.40,18.10,18.15,343
2009/11/24,18.20,18.35,18.10,18.15,375
2009/11/25,18.20,18.30,18.05,18.05,396
2009/11/26,18.10,18.30,18.05,18.10,418
2009/11/27,18.00,18.00,17.50,17.55,835
2009/11/30,17.55,17.70,17.45,17.55,391
2009/12/01,17.25,17.55,17.25,17.50,460
2009/12/02,17.50,17.65,17.45,17.50,428
2009/12/03,17.50,17.60,17.30,17.30,330
2009/12/04,17.35,17.45,17.10,17.25,414
2009/12/07,17.00,17.40,17.00,17.30,509
2009/12/08,17.40,17.45,17.20,17.25,235
2009/12/09,17.30,17.50,17.10,17.25,376
2009/12/10,17.30,17.45,17.10,17.10,340
2009/12/11,17.10,17.50,17.05,17.50,656
2009/12/14,17.60,17.60,17.35,17.40,209
2009/12/15,17.35,17.45,17.25,17.40,271
2009/12/16,17.50,17.55,17.30,17.30,240
2009/12/17,17.35,17.40,17.15,17.30,503
2009/12/18,17.15,17.25,17.05,17.10,214
2009/12/21,17.10,17.25,17.05,17.05,177
2009/12/22,17.10,17.10,17.00,17.00,296
2009/12/23,17.00,17.05,16.90,16.95,342
2009/12/24,16.95,17.10,16.90,17.10,389
2009/12/25,17.10,17.20,17.00,17.15,195
2009/12/28,17.30,17.45,17.20,17.45,591
2009/12/29,17.45,17.55,17.30,17.40,498
2009/12/30,17.40,17.50,17.35,17.40,282
2009/12/31,17.40,17.50,17.15,17.25,419
2010/01/04,17.25,17.75,17.10,17.50,821
2010/01/05,17.60,17.60,17.20,17.25,327
2010/01/06,17.30,17.60,17.25,17.30,680
2010/01/07,17.30,17.35,17.00,17.00,430
2010/01/08,17.30,17.30,17.05,17.15,332
2010/01/11,17.05,17.30,17.05,17.15,356
2010/01/12,17.15,17.25,16.95,17.10,428
2010/01/13,17.10,17.25,17.00,17.05,111
2010/01/14,17.05,17.10,16.95,17.00,329
2010/01/15,17.00,17.15,17.00,17.00,250
2010/01/18,17.05,17.35,17.05,17.20,589
