2009/10/01,118.00,118.50,115.50,117.50,12617
2009/10/02,115.50,116.50,110.00,111.00,14066
2009/10/05,109.00,112.00,109.00,111.50,6690
2009/10/06,112.50,114.00,112.00,114.00,5856
2009/10/07,116.00,121.50,114.50,121.50,17050
2009/10/08,122.50,122.50,116.00,116.50,7458
2009/10/09,118.00,121.00,117.50,120.00,8610
2009/10/12,121.00,122.00,115.50,119.50,7431
2009/10/13,116.00,118.50,116.00,117.00,6187
2009/10/14,118.50,118.50,116.00,117.00,7643
2009/10/15,118.50,118.50,115.00,116.50,10744
2009/10/16,116.50,119.00,116.00,117.00,8311
2009/10/19,118.50,118.50,116.50,118.00,3806
2009/10/20,118.50,118.50,116.50,116.50,3299
2009/10/21,116.00,117.50,115.00,115.00,3896
2009/10/22,115.00,115.50,113.00,113.50,4814
2009/10/23,114.00,116.50,114.00,115.50,4452
2009/10/26,115.50,116.00,112.50,112.50,5948
2009/10/27,110.50,112.50,110.00,111.00,6847
2009/10/28,110.00,112.50,109.00,109.00,5611
2009/10/29,106.50,107.50,101.50,103.00,18707
2009/10/30,104.00,105.00,103.00,103.00,8749
2009/11/02,100.00,104.00,99.60,104.00,8961
2009/11/03,104.00,105.00,102.50,105.00,5039
2009/11/04,106.00,109.00,105.00,108.00,8697
2009/11/05,108.00,108.50,106.50,108.00,5101
2009/11/06,109.50,110.00,107.00,107.00,4675
2009/11/09,108.50,111.00,107.00,111.00,6099
2009/11/10,112.00,112.50,111.00,112.00,3503
2009/11/11,111.00,111.50,109.50,111.00,3468
2009/11/12,110.50,111.50,108.50,108.50,4248
2009/11/13,108.00,110.50,108.00,110.50,3282
2009/11/16,110.50,111.50,108.00,109.00,4083
2009/11/17,109.00,113.00,108.50,109.00,13800
2009/11/18,109.50,110.50,106.00,106.50,11981
2009/11/19,106.50,107.00,103.50,104.50,16467
2009/11/20,104.00,106.50,103.00,104.50,9002
2009/11/23,104.50,105.00,103.00,103.00,6015
2009/11/24,104.00,106.50,104.00,105.00,11052
2009/11/25,105.00,106.00,104.50,105.00,4409
2009/11/26,106.50,108.00,105.50,107.00,8020
2009/11/27,105.00,105.50,103.00,103.00,8438
2009/11/30,104.50,104.50,103.50,103.50,3907
2009/12/01,103.50,104.50,103.00,103.50,3111
2009/12/02,104.50,107.50,104.00,107.00,9898
2009/12/03,107.50,108.00,106.00,106.50,4643
2009/12/04,106.50,106.50,105.00,105.50,4296
2009/12/07,106.00,108.00,105.50,107.50,6402
2009/12/08,108.00,108.50,105.00,105.00,6251
2009/12/09,106.00,109.00,106.00,109.00,10375
2009/12/10,110.00,110.00,106.00,107.00,7657
2009/12/11,109.00,109.00,107.50,108.50,4113
2009/12/14,108.50,110.00,108.00,109.50,6119
2009/12/15,109.50,110.00,108.00,108.00,7885
2009/12/16,109.00,109.50,107.00,107.00,3346
2009/12/17,109.00,109.00,107.50,108.00,3750
2009/12/18,108.00,108.50,106.50,108.00,3174
2009/12/21,109.00,109.00,107.50,108.00,2984
2009/12/22,109.00,110.50,108.00,110.00,5863
2009/12/23,110.50,110.50,108.50,109.00,3750
2009/12/24,110.00,114.00,109.00,112.00,9635
2009/12/25,112.50,112.50,109.50,110.00,3170
2009/12/28,110.50,112.50,110.00,111.50,3238
2009/12/29,112.50,112.50,111.00,112.00,2093
2009/12/30,112.00,113.50,111.50,112.50,3606
2009/12/31,114.00,114.00,113.00,114.00,3241
2010/01/04,114.00,115.00,112.50,114.00,3686
2010/01/05,115.00,121.50,115.00,121.50,25648
2010/01/06,123.00,123.00,120.00,121.50,8021
2010/01/07,122.00,125.50,121.50,122.00,8410
2010/01/08,122.50,123.50,119.50,120.50,4113
2010/01/11,121.50,124.50,121.00,121.50,4621
2010/01/12,123.00,123.50,119.50,121.50,4671
2010/01/13,119.50,120.50,118.00,119.50,5030
2010/01/14,120.00,121.50,119.50,121.00,3905
2010/01/15,121.00,125.00,121.00,123.00,5671
